ID,name,age,sex,breed,color,coat,size,neutered,likes_children
645,Zsiraf,0.58,male,Unknown Mix,spotty,short,medium,yes,NaN
1004,Kunhegyesi Frodo,0.92,male,"Greyhound, Labrador Retriever Mix",black,short,medium,yes,yes
931,Tibi,10.0,male,Dachshund Mix,white,short,small,no,NaN
668,Todor,4.25,male,Dachshund Mix,gray and black,wirehaired,small,yes,yes
4376,Caramell,0.92,male,Unknown Mix,apricot,short,small,NaN,NaN
677,Mia,1.58,female,Unknown Mix,striped,short,medium,yes,yes
23399,NaN,2.83,male,Unknown Mix,yellow-brown,short,medium,no,NaN
932,Folti_,3.0,male,"Dachshund, Fox Terrier Mix",brown and white,short,small,yes,NaN
671,Alma,9.92,female,Unknown Mix,tricolor,short,medium,yes,yes
1005,Nagyatadi Palko,0.67,male,Greyhound Mix,black,short,small,yes,yes
1676,Kunhegyesi Zserbo,3.33,female,Dachshund Mix,brown,short,small,yes,yes
672,Dugo,9.17,male,Pinscher Mix,tricolor,short,small,yes,yes
678,Selli,8.42,female,Labrador Retriever Mix,black,short,large,yes,yes
669,Bobo,4.17,male,Unknown Mix,black,short,medium,yes,yes
673,Mano,5.75,female,Chihuahua Mix,tricolor,short,small,yes,yes
2434,Fules,7.25,female,Unknown Mix,golden,short,medium,yes,yes
675,Suba,2.17,male,"Chinese Shar-Pei, Dachshund, Fox Terrier Mix",yellow-brown,wirehaired,small,NaN,yes
679,Dome,8.42,male,Labrador Retriever Mix,black,short,large,yes,yes
4355,Jeraldino,0.75,male,Unknown Mix,black,short,small,NaN,NaN
3444,Dodo,2.58,male,Unknown Mix,red,medium,medium,NaN,yes
4344,Monk,1.83,male,Unknown Mix,black,short,medium,NaN,NaN
7893,Staffi,2.42,male,Staffordshire Terrier Mix,yellow-brown,short,medium,NaN,NaN
2425,Kiki,9.17,female,Rottweiler Mix,black and brown,short,large,yes,NaN
4350,Kody,1.42,male,Dachshund Mix,black and brown,short,small,NaN,NaN
3446,Ficko,9.92,male,Dachshund Mix,black and brown,short,small,NaN,NaN
1994,Lili,3.5,female,Cane Corso Mix,brown,short,large,yes,NaN
2419,Bella,1.42,female,Unknown Mix,apricot,short,small,yes,yes
521,Kope,0.83,male,Unknown Mix,brown,medium,medium,yes,yes
2428,Melody,1.67,female,Unknown Mix,gray and black,short,large,yes,yes
1664,Niko,0.67,male,"Labrador Retriever, Poodle Mix",white,long,medium,no,yes
4346,Galadriel,1.58,female,Staffordshire Terrier Mix,brown and white,short,medium,yes,NaN
2431,Rex,9.92,male,Unknown Mix,black and brown,medium,large,yes,yes
2429,Mirtill,2.92,female,Unknown Mix,brown and white,short,medium,yes,yes
2424,Fruzsi,1.0,female,Unknown Mix,black and brown,short,medium,yes,yes
2430,Morgo,6.5,male,Unknown Mix,black,short,medium,yes,yes
2427,Kugli,6.58,male,Unknown Mix,brown and white,short,large,no,NaN
1652,Dabasi Baltazar,3.33,male,Komondor,white,long,large,yes,yes
1659,Soroksari Kody,2.42,male,Unknown Mix,striped,short,medium,no,yes
4337,Adonis,1.5,male,Dachshund Mix,apricot,short,small,NaN,NaN
3438,Dingo,1.92,male,Unknown Mix,brown,short,medium,yes,NaN
519,Kope,0.83,male,Unknown Mix,brown,medium,medium,yes,yes
1643,Ocsai Pamacs,2.42,male,Chinese Shar-Pei,red,short,medium,no,yes
4340,Brill,2.5,female,Unknown Mix,black and brown,short,medium,yes,NaN
4335,Bogar,7.42,male,Unknown Mix,black,short,medium,NaN,NaN
3440,Delma,3.67,female,Unknown Mix,black and brown,short,medium,yes,NaN
23261,Csutak,2.5,male,Unknown Mix,black and white,short,medium,yes,NaN
23339,Rex,11.42,male,German Shepherd Dog Mix,sable,medium,large,no,NaN
3442,Dome,2.58,male,Unknown Mix,striped,short,medium,yes,yes
3435,Lina,1.0,female,Unknown Mix,black and white,short,medium,NaN,yes
3443,Emma,3.58,female,Unknown Mix,black and white,long,medium,yes,yes
4341,Blair,1.42,female,Staffordshire Terrier Mix,striped,short,medium,yes,NaN
1651,Albertirsai Felix,2.42,male,"Pekingese, Tibetan Spaniel Mix",white,wirehaired,small,yes,yes
23305,Maci,11.42,female,Unknown Mix,gray,medium,medium,no,NaN
1002,Porcsalmai Greti,8.08,female,Greyhound Mix,spotty,short,medium,yes,NaN
1642,Inarcsi Mozes,4.42,male,Rottweiler Mix,black and tan,short,medium,yes,yes
611,Sid,2.5,male,German Shepherd Dog Mix,black and tan,short,medium,yes,NaN
4324,Pamacs,6.17,male,Unknown Mix,apricot,long,medium,yes,NaN
4330,Nicol,1.0,female,Unknown Mix,apricot,short,medium,NaN,NaN
4307,Haven,1.42,female,Unknown Mix,apricot,short,small,yes,NaN
3432,Dino,4.58,male,Unknown Mix,black and brown,short,medium,NaN,yes
607,Samuci,5.33,male,Dachshund Mix,black and tan,medium,small,yes,yes
608,Thalia,3.0,female,Terrier Mix,striped,short,small,yes,yes
994,Turkevei Gitta,2.5,female,Unknown Mix,striped,short,medium,yes,NaN
4308,Berger,1.42,male,Unknown Mix,apricot,short,medium,NaN,NaN
4319,Kyd,1.33,male,Staffordshire Terrier Mix,black and white,short,medium,NaN,NaN
1081,Preston,0.92,male,Unknown Mix,black,medium,medium,NaN,yes
4314,Morzsa,7.92,male,Dachshund Mix,black,medium,small,NaN,NaN
1616,Dunavarsanyi Domino,4.08,male,Puli Mix,black and white,wirehaired,medium,yes,yes
997,Turkevei Zsoka,0.67,female,"Greyhound, Vizsla, Weimaraner Mix",striped,short,small,yes,NaN
983,Hajdusamsoni Bruno,12.58,male,Hungarian Greyhound,striped,short,medium,yes,NaN
1080,Paris,0.92,female,Unknown Mix,gray,medium,medium,NaN,yes
4320,Logan,2.5,male,Unknown Mix,black,short,medium,yes,NaN
1621,Ocsai Black Jack,1.33,male,Unknown Mix,black,short,medium,yes,yes
4316,Dominika,9.5,female,Dachshund Mix,black and brown,short,small,NaN,NaN
986,Hajduszoboszloi Titan,5.58,male,Greyhound Mix,striped,short,medium,yes,NaN
3426,Zorka,1.67,female,Unknown Mix,white,short,medium,yes,yes
136,Colin,8.5,male,Scotch Collie,tricolor,long,medium,yes,yes
23242,NaN,3.5,male,German Shepherd Dog Mix,black,medium,medium,no,NaN
1079,Carmen,0.83,female,Unknown Mix,black,short,medium,NaN,yes
1589,Felsopakonyi Boxi,1.08,male,Siberian Husky Mix,gray and white,short,medium,yes,yes
23166,Zeusz,2.58,male,Unknown Mix,yellow-brown,short,medium,no,NaN
904,Pilla,11.17,female,Unknown Mix,black,short,medium,no,NaN
871,e,11.75,female,Unknown Mix,black,medium,medium,no,NaN
865,Arzen,11.75,female,Unknown Mix,saddle back,short,medium,yes,NaN
512,Kormi,2.58,male,Unknown Mix,black,short,medium,yes,yes
23170,NaN,2.58,male,Unknown Mix,yellow-brown,short,medium,no,NaN
864,Adel,10.33,female,Unknown Mix,black and brown,short,small,NaN,NaN
1169,Borzas,2.58,male,Unknown Mix,gray,long,medium,NaN,yes
866,Baileys,7.92,female,Unknown Mix,black,medium,medium,yes,NaN
870,Csimbok,7.75,male,Puli Mix,black,long,medium,no,NaN
873,Paca_,9.17,male,Unknown Mix,white,wirehaired,medium,no,NaN
4303,Abby,1.58,female,German Shepherd Dog Mix,brown,short,medium,yes,NaN
1592,Wolfi,1.75,male,Unknown Mix,yellow-brown,medium,medium,yes,yes
891,Rike,11.92,female,German Shepherd Dog Mix,black and brown,short,medium,yes,NaN
510,Tibi,3.58,male,Unknown Mix,apricot,short,medium,NaN,yes
978,Csengersimai Pamilla,7.58,female,Greyhound Mix,spotty,short,medium,yes,NaN
868,Bimbi,7.17,female,Dachshund Mix,black,short,small,yes,NaN
23176,Alpha,1.42,male,Unknown Mix,black and tan,medium,medium,no,NaN
23098,NaN,1.67,male,German Shepherd Dog Mix,striped,short,medium,no,NaN
863,Tequila_,11.92,male,Unknown Mix,black,medium,medium,no,NaN
1569,Erdi Bella,9.75,female,Mastiff Mix,black and white,short,large,NaN,yes
1585,Zseton,1.67,male,"Bearded Collie, Labrador Retriever Mix",black,short,small,yes,yes
23107,NaN,2.67,male,Unknown Mix,tricolor,short,medium,no,NaN
4270,Yoko,1.92,male,Dachshund Mix,white,short,small,NaN,NaN
974,Debreceni Finlay,4.0,male,Greyhound Mix,yellow-brown,short,medium,yes,NaN
4253,Bolka,2.42,male,Unknown Mix,brown and white,short,medium,yes,yes
3411,Dani,3.67,male,Unknown Mix,gray,medium,medium,yes,yes
4269,Nathan,1.0,male,Unknown Mix,brown,short,medium,NaN,NaN
3404,Lola,1.92,female,Unknown Mix,yellow-brown,short,medium,yes,yes
7859,Bobek,11.67,male,Labrador Retriever,black,medium,large,no,yes
1077,Lora,4.75,female,Unknown Mix,brown,short,medium,yes,yes
504,Alex,4.67,male,German Shepherd Dog Mix,brown,short,medium,no,NaN
971,Csengersimai Kende,0.92,male,"Greyhound, Hungarian Greyhound Mix",brown and white,short,medium,yes,yes
4267,Nadine,5.83,female,Unknown Mix,black and brown,short,medium,NaN,NaN
1571,Ujhartyani Bruno,4.58,male,"Australian Shepherd, Labrador Retriever Mix",black,medium,medium,no,yes
4264,John,1.5,male,Dachshund Mix,apricot,short,small,NaN,NaN
4265,Borcsa,1.42,female,Unknown Mix,apricot,short,small,NaN,NaN
4277,Hank,1.83,male,Unknown Mix,brown and white,short,medium,NaN,NaN
3367,Judit,2.25,female,Unknown Mix,yellow-brown,wirehaired,large,yes,NaN
23047,NaN,1.75,male,Unknown Mix,black,medium,medium,no,NaN
856,Kolyki,1.42,female,"German Shepherd Dog, Hound Mix",black and brown,short,medium,NaN,NaN
599,Ropi,13.08,male,Yorkshire Terrier,gray and white,medium,small,yes,NaN
3366,Ilcsi,5.75,female,Unknown Mix,black and brown,medium,large,yes,NaN
3373,Balu,2.0,male,Unknown Mix,black,short,large,NaN,NaN
1075,Annie,1.75,female,Unknown Mix,brown,short,medium,NaN,yes
1566,Nyiregyhazi Beci,4.75,male,"Belgian Malinois, German Shepherd Dog Mix",yellow-brown,short,medium,yes,yes
3399,Babi,1.08,female,Unknown Mix,black and brown,short,medium,NaN,NaN
3363,Nyurga,2.42,male,Unknown Mix,yellow-brown,wirehaired,medium,yes,NaN
1073,Penny,1.75,female,Dachshund Mix,brown and white,short,small,yes,NaN
857,Kolyki,1.42,male,Unknown Mix,black and brown,short,medium,no,NaN
2414,Chop,5.08,male,Unknown Mix,brown,medium,large,yes,yes
4236,Robert,3.75,male,Unknown Mix,apricot,short,small,NaN,NaN
1074,Paco,1.75,male,Dachshund Mix,brown and white,short,small,yes,NaN
3365,Blacky,8.92,female,Unknown Mix,black,short,medium,yes,yes
3362,Ors,7.08,male,Puli Mix,black,long,medium,yes,yes
601,Ursula Temperamentumos,8.83,female,Terrier Mix,gray and black,short,small,yes,NaN
3375,Stoppos,6.0,male,Unknown Mix,black,short,medium,NaN,NaN
3368,Karo,7.08,male,Unknown Mix,gray,wirehaired,medium,yes,NaN
582,Panka,3.92,female,English Cocker Spaniel Mix,golden,long,medium,yes,NaN
575,Malvin,9.25,male,Vizsla Mix,golden,short,medium,yes,NaN
584,Romana,4.08,female,Terrier Mix,black and tan,wirehaired,medium,yes,NaN
587,Simi,3.25,female,English Cocker Spaniel Mix,golden,long,medium,yes,NaN
4229,Dennis,1.75,male,Unknown Mix,black,short,medium,NaN,NaN
579,Ocsi,5.33,male,Terrier Mix,gray,wirehaired,medium,yes,NaN
581,Pancho,4.0,male,English Cocker Spaniel Mix,saddle back,long,large,yes,NaN
589,Smart,9.92,male,"English Cocker Spaniel, Labrador Retriever Mix",black,short,medium,yes,NaN
588,Sly,4.25,male,English Cocker Spaniel Mix,golden,long,large,yes,NaN
577,Miss Siss,4.0,female,English Cocker Spaniel Mix,black and tan,long,medium,yes,NaN
583,Roka,4.92,male,"English Cocker Spaniel, Terrier Mix",golden,long,medium,yes,NaN
594,Tirion,8.5,male,"Dachshund, English Cocker Spaniel Mix",black and white,long,medium,yes,NaN
586,Sarolt,4.42,female,Labrador Retriever Mix,black,short,medium,yes,NaN
1067,Sally,4.92,female,Unknown Mix,gray,short,small,yes,yes
593,Teddy,2.58,male,English Cocker Spaniel,red and white,long,medium,yes,NaN
3359,Huba,2.25,male,Unknown Mix,striped,wirehaired,medium,yes,yes
585,Sancho,3.58,male,English Cocker Spaniel Mix,saddle back,long,medium,yes,NaN
1069,Bonnie,1.75,female,Unknown Mix,black and white,short,medium,yes,NaN
590,Sunny,9.58,female,English Cocker Spaniel,golden,long,medium,yes,NaN
573,Lizi,4.92,female,"Golden Retriever, Terrier Mix",apricot,short,medium,yes,NaN
554,Dexter,5.92,male,English Cocker Spaniel Mix,black,long,medium,yes,NaN
568,Kimi,7.25,male,English Cocker Spaniel Mix,black,long,large,yes,NaN
565,Jeno,4.92,male,"Rottweiler, Transylvanian Hound Mix",black and tan,short,medium,yes,NaN
561,Jacint,4.5,male,"English Cocker Spaniel, Vizsla Mix",black,short,medium,yes,NaN
558,Ginger,7.58,female,Unknown Mix,apricot,long,medium,yes,NaN
567,Kiki,11.08,female,Unknown Mix,black,long,large,yes,NaN
569,Lancelot,7.25,male,English Cocker Spaniel,golden,long,medium,yes,NaN
562,Jason,5.5,male,English Cocker Spaniel Mix,black and tan,long,medium,yes,NaN
566,Jep,6.67,male,English Cocker Spaniel,golden,long,medium,yes,NaN
556,Dundika,4.33,female,"English Cocker Spaniel, Spitz Mix",black,long,small,yes,NaN
563,Jedi,6.92,male,English Cocker Spaniel,golden,long,medium,yes,NaN
557,Elton,8.25,male,English Cocker Spaniel,golden,long,medium,yes,NaN
551,Change,4.33,male,Puli Mix,black,long,medium,yes,NaN
555,Dezso,3.0,male,Unknown Mix,black,long,medium,yes,NaN
550,Challenge,4.33,male,Unknown Mix,brown,long,medium,yes,NaN
552,Dedi,4.75,male,"Dachshund, English Cocker Spaniel Mix",saddle back,long,small,yes,NaN
559,Ginnie,5.92,female,"English Cocker Spaniel, Spitz Mix",apricot,long,medium,yes,NaN
549,Brain,4.0,male,Border Collie Mix,brown and white,long,medium,yes,NaN
553,Derrick,11.58,male,English Cocker Spaniel,golden,long,medium,yes,NaN
560,Gyemant,8.33,male,Unknown Mix,black,long,small,yes,NaN
4210,Bambus,4.83,male,Staffordshire Terrier Mix,brown and white,short,medium,NaN,NaN
544,Axa,2.25,female,"Akita, Boxer Mix",dotted,short,large,yes,NaN
4208,Ole,1.75,male,Unknown Mix,apricot,short,medium,NaN,NaN
4204,Smart,1.0,male,Unknown Mix,white,short,small,NaN,NaN
2412,Kiki,9.17,female,Rottweiler Mix,black and brown,short,medium,yes,yes
22981,NaN,1.83,female,Unknown Mix,black,short,medium,no,NaN
4225,Artur,6.25,male,Unknown Mix,black and brown,short,medium,yes,NaN
1167,Porc,4.67,male,Dachshund,black and tan,short,small,yes,yes
546,Beno,11.17,male,English Cocker Spaniel,golden,long,medium,yes,NaN
42,Daisy,6.83,female,Bolognese Mix,white,long,small,yes,no
547,Bodza,7.67,female,English Cocker Spaniel,golden,long,small,yes,NaN
540,Anubis,3.33,female,Akita Mix,white,long,medium,yes,NaN
542,Amor,9.25,male,English Cocker Spaniel,golden,long,medium,yes,NaN
541,Aldo,2.75,male,"Akita, Labrador Retriever Mix",dotted,medium,large,yes,NaN
2408,Bogyi,1.83,male,Unknown Mix,brown and white,short,small,yes,yes
3345,Rex,9.92,male,Vizsla Mix,brown,short,medium,NaN,yes
543,Arnold,2.25,male,"Akita, Boxer Mix",striped,short,large,yes,NaN
319,Maci,7.83,male,Labrador Retriever Mix,black,short,large,yes,yes
7838,Torpi,2.25,male,"German Shepherd Dog, Greyhound Mix",black and tan,short,medium,yes,yes
4193,Mariah,8.92,female,Unknown Mix,brown,short,medium,yes,NaN
852,Bento,8.92,male,Chihuahua Mix,yellow-brown,short,small,no,NaN
3320,Tina,2.0,female,Unknown Mix,black,short,medium,yes,yes
851,Ribizli,3.92,female,Dachshund Mix,black and brown,short,medium,yes,NaN
1060,Cleo,7.08,female,Staffordshire Terrier Mix,striped,short,medium,yes,yes
318,Nina,5.17,female,Akita,brown and white,medium,large,yes,yes
666,Fusti,8.42,male,"German Shepherd Dog, Siberian Husky Mix",tricolor,medium,medium,yes,yes
2406,Pogi,1.92,female,Unknown Mix,apricot,short,large,yes,yes
1063,Hera&Amp,1.92,male,Unknown Mix,black and tan,short,medium,NaN,NaN
3325,Scooby,1.08,male,Unknown Mix,yellow-brown,short,small,NaN,yes
4186,Malna,1.67,female,Staffordshire Terrier Mix,apricot,short,medium,yes,NaN
4168,Nero,12.92,male,German Shepherd Dog Mix,black and brown,short,medium,NaN,NaN
1057,Nina,3.42,female,Unknown Mix,brown and white,short,medium,yes,NaN
22876,Cezar,4.0,male,Unknown Mix,brown,medium,small,yes,NaN
1534,Gotti,1.0,male,Schnauzer Mix,black,wirehaired,medium,yes,yes
1061,Johnny,6.67,male,"Caucasian Ovtcharka, German Shepherd Dog Mix",brown,short,large,yes,yes
950,Furge,2.17,male,Greyhound Mix,black and brown,medium,medium,yes,NaN
4154,Alfonzina,2.0,female,Chinese Shar-Pei Mix,apricot,short,medium,yes,NaN
1526,Erdi Bella,5.67,female,"Dachshund, Labrador Retriever Mix",black,short,medium,NaN,yes
4179,Boromir,2.5,male,Chinese Shar-Pei Mix,apricot,short,medium,NaN,NaN
22935,Simon,1.5,male,Unknown Mix,saddle back,short,medium,yes,NaN
335,Ali,4.92,male,Bull Terrier Mix,apricot,short,medium,yes,NaN
3304,Sanyi,1.58,male,Unknown Mix,black and white,short,medium,NaN,NaN
22849,Misa,9.0,male,Unknown Mix,black and white,short,medium,yes,NaN
4088,Hera,2.17,female,Staffordshire Terrier Mix,striped,short,medium,yes,NaN
850,Berci,7.83,male,Unknown Mix,yellow-brown,short,medium,no,NaN
331,Ali,4.92,male,Bull Terrier Mix,apricot,short,medium,yes,NaN
3292,Orsi,2.08,female,Unknown Mix,brown and white,short,medium,yes,yes
336,Bosco,2.67,male,Unknown Mix,apricot,short,medium,yes,NaN
589,Robin,9.5,male,Beagle Mix,saddle back,short,small,yes,yes
334,Ninuska,3.5,female,Unknown Mix,apricot,short,medium,yes,NaN
3313,Regi,3.08,female,Unknown Mix,black,wirehaired,large,NaN,NaN
332,Bosco,2.67,male,Unknown Mix,apricot,short,medium,yes,NaN
1507,Ocsai Adolf,7.5,male,American Bulldog Mix,white,short,medium,yes,yes
1491,Domper,3.58,male,French Bulldog,black and white,short,small,yes,no
337,Ninuska,3.58,female,Unknown Mix,apricot,short,medium,yes,NaN
1516,Soroksari Csicsi,4.0,female,German Shepherd Dog Mix,saddle back,short,medium,yes,yes
1501,Mezokovacshazi Dama,1.33,female,"Fox Terrier, Staffordshire Terrier Mix",black,short,medium,yes,yes
22835,NaN,2.5,male,Unknown Mix,black,short,medium,no,NaN
1500,Mezokovacshazi Hilda,1.33,female,"Fox Terrier, Staffordshire Terrier Mix",black,short,medium,yes,yes
4096,Marcipan,2.5,male,Unknown Mix,apricot,short,medium,NaN,NaN
840,Morzsi,9.58,male,Dachshund Mix,yellow-brown,short,small,no,NaN
841,Zsemle,13.5,male,Dachshund Mix,yellow-brown,short,small,no,NaN
1045,Jazz,1.5,female,Dachshund Mix,black and white,short,small,yes,yes
2398,Teo,5.33,male,Unknown Mix,yellow,short,medium,yes,yes
916,Izmenyi Nelly,3.25,female,Greyhound,black and white,short,medium,yes,NaN
656,Bobi,3.75,male,Schnauzer Mix,black,medium,medium,yes,yes
2399,Szofi,5.83,female,Unknown Mix,black and brown,short,medium,yes,yes
254,Bizsu,2.92,female,Unknown Mix,yellow-brown,short,small,yes,NaN
1142,Henrik,5.5,male,German Dog,black and white,short,large,NaN,NaN
1477,Obudai Lori,2.25,male,German Shepherd Dog Mix,striped,short,medium,yes,yes
1047,Zizi,2.75,female,Dachshund Mix,brown,short,small,yes,yes
1051,Indy,1.33,male,Unknown Mix,black,short,small,yes,yes
251,Tanya,2.92,female,German Shepherd Dog Mix,saddle back,short,large,yes,NaN
2403,Borka,4.67,female,German Shepherd Dog Mix,sable,short,medium,yes,yes
842,Demon,9.17,male,"German Shepherd Dog, Transylvanian Hound Mix",black and brown,short,medium,no,yes
255,Kulonc,2.5,female,Schnauzer Mix,black,short,medium,yes,NaN
4067,Netty,5.25,female,German Shepherd Dog Mix,brown,medium,medium,yes,NaN
257,Rozsa,2.17,female,Unknown Mix,black and tan,short,medium,yes,NaN
838,Bolka,2.67,male,Unknown Mix,yellow-brown,medium,small,no,NaN
3289,Pici,3.25,female,Unknown Mix,black and tan,short,medium,NaN,NaN
247,Tappancs,7.92,male,Dachshund Mix,black and tan,short,small,no,yes
2388,Lea,5.5,female,Staffordshire Terrier Mix,striped,short,large,yes,no
248,Ari,2.25,female,Unknown Mix,yellow-brown,short,small,yes,NaN
820,Kutyus,14.33,male,Unknown Mix,gray and black,wirehaired,medium,no,NaN
242,Bogancs,5.75,male,Puli,black,long,medium,yes,NaN
245,Orsi,2.0,female,Unknown Mix,striped,short,medium,yes,NaN
2389,Casper,2.17,male,Unknown Mix,yellow,short,medium,yes,yes
826,Pisze,10.25,male,Unknown Mix,black and brown,short,medium,no,NaN
243,Vitez,3.75,male,Puli,black,medium,medium,no,NaN
246,Matyi,3.92,male,Unknown Mix,tricolor,short,medium,no,NaN
250,Topi,2.67,male,Unknown Mix,brown,short,small,no,NaN
244,Oszi,2.0,male,Unknown Mix,yellow-brown,short,medium,no,NaN
2378,Valdo,2.67,male,Puli Mix,white,medium,small,yes,NaN
2393,Erno,2.25,male,Unknown Mix,gray,short,medium,no,yes
2369,Tiki,4.5,male,Schnauzer Mix,black,medium,medium,yes,no
822,Guluke,13.0,male,Unknown Mix,black,medium,medium,no,NaN
2370,Taki,4.5,male,Schnauzer Mix,black,medium,medium,yes,yes
4065,Dante,3.83,male,Staffordshire Terrier Mix,striped,short,medium,yes,NaN
22597,NaN,8.33,male,Unknown Mix,brown and white,short,medium,no,NaN
823,Fulop,8.25,male,Unknown Mix,black,short,medium,no,NaN
812,Dongo,8.33,male,Unknown Mix,black and tan,short,medium,no,NaN
2355,Toll,11.42,male,"Puli, Pumi Mix",gray,medium,medium,yes,NaN
815,Pacha,6.25,male,Unknown Mix,black and white,short,medium,no,NaN
2356,Lucky.,5.42,female,Unknown Mix,yellow,short,small,yes,yes
326,Ninuska,3.58,female,Bull Terrier Mix,apricot,short,medium,yes,NaN
2348,Logan,5.33,male,Unknown Mix,yellow,short,medium,yes,yes
2344,Saci,8.75,female,Dachshund Mix,brown,short,small,yes,yes
22535,NaN,5.83,male,Unknown Mix,black and white,short,medium,no,NaN
2360,Oliver,3.5,male,Unknown Mix,black and brown,short,small,yes,yes
2349,Gina,12.42,female,Unknown Mix,black and brown,short,medium,yes,yes
809,Zeusz,11.33,male,Unknown Mix,black and brown,short,large,no,NaN
2353,Reka,4.42,female,Unknown Mix,gray and white,short,small,yes,yes
810,Paca_,10.83,male,Unknown Mix,sable,short,medium,no,NaN
1460,Pumba,5.33,male,Central Asian Ovtcharka Mix,yellow-brown,short,large,yes,yes
22550,NaN,2.33,male,Unknown Mix,black,medium,medium,no,NaN
2362,Alfred,6.5,male,Mastiff Mix,yellow,short,large,yes,no
2354,Fules,11.42,female,"Puli, Pumi Mix",gray,medium,medium,yes,yes
22590,NaN,6.33,male,Unknown Mix,black and brown,medium,large,no,NaN
1041,Joy,1.5,female,Dachshund Mix,brown,short,medium,yes,yes
2359,Ozike,5.17,female,Unknown Mix,gray and black,short,large,yes,yes
1458,Panni,8.42,male,Schnauzer Mix,gray and black,wirehaired,medium,yes,NaN
1442,Csipike,3.58,female,Pinscher,black and tan,short,small,NaN,NaN
1107,Siriusb,6.67,male,German Shepherd Dog,black and tan,medium,medium,yes,NaN
948,Stewie,6.75,male,Staffordshire Terrier Mix,brown and white,short,medium,yes,NaN
959,Gombi,9.5,male,Unknown Mix,brown,short,large,yes,NaN
3970,Wilbur,11.5,male,Unknown Mix,black and brown,medium,medium,NaN,NaN
793,Kormika,5.0,female,Unknown Mix,black,medium,small,yes,yes
3252,Noel,3.42,male,Unknown Mix,brown,wirehaired,medium,NaN,NaN
803,Ficanka,1.58,female,Unknown Mix,black,short,medium,NaN,NaN
4014,Sion,2.08,male,Unknown Mix,apricot,short,medium,yes,NaN
4010,Rocco,5.17,male,Rottweiler Mix,black and brown,short,medium,NaN,NaN
1112,Molly,8.58,female,"Hungarian Vizsla, Labrador Retriever Mix",apricot,medium,medium,yes,yes
3974,Athos,2.33,male,"Chinese Shar-Pei, Staffordshire Terrier Mix",apricot,short,medium,yes,NaN
1455,Debreceni Bosco,2.5,male,Unknown Mix,striped,short,medium,yes,yes
4023,Umas,1.83,male,Akita Mix,apricot,short,large,yes,NaN
3975,Porthos,3.17,male,"Chinese Shar-Pei, Staffordshire Terrier Mix",apricot,short,medium,yes,NaN
22380,NaN,2.42,female,Unknown Mix,yellow-brown,short,medium,yes,NaN
951,Tomi,10.17,male,Rottweiler Mix,black and brown,short,medium,yes,NaN
94,Ihar,4.5,male,Mudi,black,medium,medium,yes,NaN
796,Mona,2.42,female,Unknown Mix,yellow-brown,short,medium,NaN,NaN
775,Mogyoro,2.58,male,Unknown Mix,red,short,medium,no,yes
3923,Chaplin,6.67,male,Belgian Malinois,striped,short,large,yes,NaN
3939,Lay,2.33,male,Unknown Mix,apricot,short,medium,yes,NaN
1100,P.Petra,4.75,female,German Pointer Mix,brown and white,medium,medium,yes,yes
783,Mia,3.58,female,Unknown Mix,red and white,short,medium,yes,NaN
778,Robi,3.33,male,Unknown Mix,sable,wirehaired,medium,no,yes
7793,Betyar,7.08,male,Komondor,white,long,large,no,yes
22265,Roni,2.5,male,Unknown Mix,sable,medium,large,yes,NaN
777,Berci,3.08,male,Unknown Mix,white,short,medium,no,NaN
869,Kisteleki Ubi,2.67,male,Greyhound Mix,striped,short,medium,yes,yes
3921,Bob,4.5,male,Puli,black,medium,medium,yes,NaN
22273,Maci/Borisz,3.5,male,Unknown Mix,sable,medium,large,yes,NaN
1030,Monthy,3.0,male,Terrier Mix,black and white,medium,small,yes,yes
3931,Macaron,2.42,male,Staffordshire Terrier Mix,apricot,short,medium,yes,NaN
1034,Demon,3.08,male,Unknown Mix,black,short,medium,NaN,NaN
1025,Nash,1.92,male,Unknown Mix,brown,short,medium,NaN,yes
3944,Rachel,3.58,female,Dachshund Mix,apricot,short,small,yes,NaN
3208,Mancs,13.58,male,Chow Chow Mix,black,medium,medium,NaN,yes
3940,Leila,3.67,female,Unknown Mix,brown and white,short,medium,yes,NaN
866,Miskolci Pindi,4.58,male,"Azawakh, Hungarian Greyhound Mix",striped,short,medium,yes,NaN
3578,River,5.75,male,"Alaskan Malamute, Caucasian Ovtcharka, German Shepherd Dog Mix",gray and black,medium,large,yes,yes
558,Mickey,2.58,male,Unknown Mix,spotty,short,small,yes,NaN
1015,Sajo,2.58,male,Unknown Mix,brown and white,short,medium,NaN,NaN
3147,Hippi,4.0,female,Unknown Mix,brown,short,medium,yes,NaN
22014,Mali,5.75,male,Belgian Malinois Mix,saddle back,medium,medium,yes,NaN
301,Sajo,8.42,female,"Kuvasz, Pumi Mix",white,long,medium,yes,NaN
3824,Sasha,2.83,male,Unknown Mix,brown and white,short,medium,yes,NaN
3833,Levedia,2.5,female,Unknown Mix,gray,short,medium,yes,NaN
3178,Imola,2.83,female,Vizsla Mix,black,short,medium,yes,NaN
3135,Happy,2.25,female,Unknown Mix,black and brown,wirehaired,medium,NaN,NaN
3143,Gizmo,2.17,male,Unknown Mix,black and brown,wirehaired,medium,yes,NaN
22114,NaN,3.92,male,Unknown Mix,brown and white,short,large,no,NaN
1096,Szonja,11.92,female,Dachshund Mix,tricolor,short,small,yes,NaN
