ID,name,age,sex,breed,color,coat,size,neutered,likes_children
2585,Vizsi,11.0,female,Hungarian Vizsla Mix,brown,wirehaired,medium,yes,
2586,Bobby,10.5,male,Schnauzer Mix,black,wirehaired,medium,no,
2587,Gemma,11.0,female,Unknown Mix,tricolor,medium,large,,
2588,Barsony,11.33,male,Unknown Mix,apricot,short,medium,,
2589,Mimi,10.42,female,Unknown Mix,tricolor,short,medium,,
2590,Liliom,9.5,female,Unknown Mix,white,short,medium,yes,yes
2591,Bambi,11.0,female,Unknown Mix,golden,short,large,,
2592,Sissy,10.0,female,Unknown Mix,black,short,medium,yes,yes
2593,Mazsola,9.83,female,Unknown Mix,brown,short,large,yes,
2594,Elza,9.17,female,Unknown Mix,apricot,short,medium,,
2595,Toki,12.92,male,Unknown Mix,golden,short,medium,yes,
2596,Panni,11.0,female,Dachshund Mix,black,short,small,yes,yes
2597,Pletyka,9.75,female,Unknown Mix,black,medium,medium,yes,yes
2598,Endi,10.08,male,Unknown Mix,black,short,medium,,yes
2599,Picuri,10.25,female,Unknown Mix,black,short,small,yes,
2600,Csimbok,9.92,male,Puli Mix,black,long,medium,no,yes
2601,Zsanett,9.5,female,Unknown Mix,golden,medium,medium,,
2602,Sunyi,14.08,male,Spaniel Mix,black and brown,medium,medium,no,no
2603,Macika,19.08,female,Unknown Mix,striped,medium,large,,yes
2604,Kokusz,13.08,male,Unknown Mix,black,short,medium,,
2605,Dizel,12.08,male,Unknown Mix,black and brown,short,medium,,
2606,Jaco,15.08,male,German Shepherd Dog Mix,sable,short,large,,yes
2607,Apollo,12.08,male,Unknown Mix,yellow-brown,short,large,,
2608,Spano,13.08,male,Golden Retriever Mix,golden,medium,medium,,
2609,Buksi,15.08,male,Puli Mix,black,long,medium,,
2610,Baro,13.92,male,Rottweiler Mix,black and tan,short,large,no,no
2611,Joker,12.08,male,Unknown Mix,yellow-brown,short,large,,no
2612,Bruno,11.08,male,Terrier Mix,yellow-brown,wirehaired,medium,,
2613,Fanny,14.08,female,Collie Mix,brown and white,medium,large,yes,
2614,Boni,12.08,male,Jagd Terrier,sable,short,small,,
2615,Bruno,12.08,male,Labrador Retriever Mix,black,short,large,,
2616,Sarkany,12.25,male,German Shepherd Dog Mix,sable,short,large,,
2617,Hubertus,10.08,male,"German Pointer, Staffordshire Terrier Mix",golden,short,large,,yes
2618,Kope,14.08,male,German Shepherd Dog Mix,yellow-brown,short,large,,
2619,"""Perdido""",12.0,male,Collie Mix,brown and white,medium,medium,,
2620,Zsebi,9.17,female,Unknown Mix,apricot,short,medium,no,
2621,Rita,18.83,female,Unknown Mix,black and white,medium,small,,
2622,Kolyok,9.33,female,German Shepherd Dog Mix,black and brown,short,medium,no,yes
2623,Kokszos,9.5,male,Labrador Retriever Mix,black,short,medium,no,yes
2624,Kolyok,9.33,male,Unknown Mix,brown,short,large,no,yes
2625,Ancsa,9.75,female,Unknown Mix,black,short,medium,,
2626,Flitter,10.33,female,Unknown Mix,white,short,medium,yes,yes
2627,Csao,10.92,male,Dachshund Mix,yellow,short,small,no,
2628,Kolyok,9.33,female,Unknown Mix,brown,short,medium,no,yes
2629,Kolyok,9.33,male,Labrador Retriever Mix,white,short,medium,no,yes
2630,Lidi,10.08,female,Dachshund Mix,red,short,small,no,
2631,Lili,10.33,female,Unknown Mix,saddle back,short,medium,yes,yes
2632,Radar,10.17,female,Unknown Mix,black,short,medium,yes,yes
2633,Snaci,9.58,male,Schnauzer Mix,black,short,small,no,yes
2634,Barsony,10.33,female,German Shepherd Dog Mix,saddle back,short,medium,yes,
2635,Borcsa,10.17,female,Staffordshire Terrier Mix,brown,short,medium,no,
2636,Oreglany,19.67,female,Old German Shepherd Mix,brown,long,large,yes,
2637,Kolyok,9.25,male,Unknown Mix,black and brown,short,medium,no,yes
2638,Kapocs,11.33,male,Chow Chow Mix,red,short,medium,no,yes
2639,Szutyi,11.67,female,Unknown Mix,black,short,medium,,
2640,Fityisz,11.17,male,Unknown Mix,yellow,short,medium,no,
2641,Pamacs,10.33,female,Unknown Mix,black,medium,medium,yes,yes
2642,Muki,9.67,male,Unknown Mix,yellow-brown,short,medium,no,yes
2643,Joco,10.33,male,Unknown Mix,golden,short,medium,no,yes
2644,Sunci,16.33,male,Unknown Mix,brown,medium,medium,no,
2645,Pitypang,11.33,female,Unknown Mix,apricot,short,medium,yes,
2646,Bori,10.17,female,Puli Mix,black,medium,small,yes,no
2647,Dezso,9.83,male,Unknown Mix,white,wirehaired,medium,no,yes
2648,Tucsi,9.58,female,Unknown Mix,black,medium,medium,no,yes
2649,Hancur,9.5,male,Unknown Mix,yellow,short,medium,no,yes
2650,Lili,10.33,female,Unknown Mix,yellow,short,medium,yes,yes
2651,Volgyi,12.92,male,Unknown Mix,spotty,short,medium,no,
2652,Pottom Panni,10.33,female,Unknown Mix,yellow,short,small,yes,yes
2653,Simlis,13.58,male,Miniature Schnauzer Mix,apricot,short,small,no,
2654,Csokor,10.33,female,Unknown Mix,black,short,medium,yes,
2655,Husi,10.08,female,German Shepherd Dog Mix,apricot,short,medium,yes,
2656,Soma,10.58,female,Unknown Mix,black,short,large,yes,
2657,Zsilip,10.42,female,Unknown Mix,black,short,large,yes,yes
2658,Muki,10.67,female,Schnauzer Mix,black,wirehaired,medium,yes,yes
2659,Meki,11.25,male,Unknown Mix,black and white,short,medium,no,yes
2660,Ledi,10.75,female,Unknown Mix,saddle back,short,medium,yes,
2661,Lili,16.17,female,Unknown Mix,red,short,large,yes,
2662,Inez,9.92,female,Unknown Mix,spotty,short,medium,yes,
2663,Bizsu,14.25,female,Rottweiler Mix,black and brown,short,medium,no,
2664,Ledi,10.75,female,Unknown Mix,saddle back,short,medium,yes,
2665,Hurka,11.33,male,Unknown Mix,apricot,short,small,no,yes
2666,Felho,11.33,male,Unknown Mix,white,short,large,yes,
2667,Cekla,11.25,female,Unknown Mix,black,short,medium,yes,
2668,Arany,9.75,female,Unknown Mix,black and tan,short,medium,yes,yes
2669,Gerinc,10.33,male,German Shepherd Dog,saddle back,short,medium,no,yes
2670,Zsarnok,11.67,male,Unknown Mix,brown,short,medium,yes,
2671,Labanc,12.92,male,Unknown Mix,brown,short,large,no,
2672,Felho,11.33,male,Unknown Mix,white,wirehaired,large,yes,
2673,Csocsi,9.67,female,Unknown Mix,gray and white,short,medium,yes,yes
2674,Csocsi,9.67,female,Unknown Mix,gray and white,short,medium,yes,yes
2675,Rasztas,10.25,male,Komondor,white,long,large,no,yes
2676,Bobby,10.92,male,Rottweiler Mix,brown,short,large,yes,yes
2677,Bors,10.0,female,Unknown Mix,brown and white,short,medium,yes,
2678,Arany,9.75,female,Unknown Mix,black and tan,short,medium,yes,yes
2679,Felho,11.33,male,Unknown Mix,white,wirehaired,large,yes,
2680,Brumi,9.75,male,Unknown Mix,black,short,medium,no,
2681,Inez,9.92,female,Unknown Mix,spotty,short,medium,yes,
2682,Panki,12.25,female,Unknown Mix,black and brown,wirehaired,small,yes,
2683,Hurka,11.33,male,Dachshund Mix,black and tan,short,small,no,
2684,Brumi,9.83,male,Unknown Mix,black,wirehaired,medium,no,
2685,Floky,11.33,male,Unknown Mix,gray and white,short,medium,no,
2686,Felho,11.33,male,Unknown Mix,white,short,large,yes,
2687,Dodzso,10.83,male,Unknown Mix,yellow-brown,medium,large,,
2688,Bors,10.0,female,Unknown Mix,saddle back,short,medium,yes,
2689,Hurka,11.33,male,Dachshund Mix,black and tan,short,small,no,
2690,Mano,11.33,female,Unknown Mix,black and brown,wirehaired,small,yes,
2691,Bocskor,10.58,female,Unknown Mix,black,long,medium,yes,
2692,Odin,10.92,male,Labrador Retriever Mix,black,short,large,yes,yes
2693,Hurka,11.33,male,Dachshund Mix,black and tan,short,small,no,
2694,Mano,11.33,female,Unknown Mix,brown,short,small,yes,yes
2695,Ledi,10.75,female,Unknown Mix,black and tan,short,medium,yes,
2696,Panki,12.25,female,Unknown Mix,black and brown,wirehaired,small,yes,
2697,Mano,11.33,female,Unknown Mix,black and brown,wirehaired,small,yes,
2698,Pipa,10.75,male,Dachshund Mix,tricolor,short,small,,yes
2699,Egres,17.25,male,Unknown Mix,white,medium,medium,no,
2700,Szutyi,11.33,female,Unknown Mix,black,short,medium,yes,
2701,Ficko,11.92,male,Unknown Mix,brown,wirehaired,medium,yes,yes
2702,Kira,10.92,female,Unknown Mix,black and tan,short,medium,yes,
2703,Kleo,11.92,female,Unknown Mix,black,medium,large,no,
2704,Sanci,11.25,male,Unknown Mix,black and tan,short,medium,no,
2705,Foltoska,11.92,male,Unknown Mix,spotty,short,medium,yes,
2706,Kicsi,11.92,female,Unknown Mix,apricot,long,small,yes,
2707,Odon,16.25,male,Dachshund Mix,yellow-brown,short,small,,
2708,Lili,10.92,female,Labrador Retriever Mix,white,short,large,no,
2709,Nero,15.92,male,Puli Mix,black,long,large,no,yes
2710,Matyi,11.25,male,Jagd Terrier Mix,saddle back,short,medium,,yes
2711,Limbo,12.92,female,Unknown Mix,spotty,wirehaired,medium,no,
2712,Frici,11.92,male,Hound Mix,black and brown,short,medium,yes,
2713,Rexi,17.25,male,German Shepherd Dog Mix,black and tan,short,medium,,no
2714,Mano,10.33,female,Unknown Mix,brown,short,medium,yes,yes
2715,Fleki,10.08,female,Unknown Mix,brown,short,medium,no,
2716,Kocka,11.92,female,Unknown Mix,apricot,wirehaired,medium,yes,
2717,Juli,10.92,female,Unknown Mix,black and brown,long,medium,yes,
2718,Banan,9.58,male,Unknown Mix,brown,short,small,,
2719,Picur,12.75,female,Dachshund Mix,brown and white,short,small,yes,
2720,Kifli,11.33,female,Unknown Mix,black and white,short,medium,yes,
2721,Potyi,11.33,male,Unknown Mix,gray and black,wirehaired,medium,no,
2722,Buksi,11.33,male,Unknown Mix,black,wirehaired,medium,yes,
2723,Eber,11.92,female,Unknown Mix,apricot,short,medium,yes,
2724,Pletyka,18.33,female,German Shepherd Dog Mix,black and tan,short,large,yes,
2725,Fibi,9.92,male,German Shepherd Dog Mix,black and brown,medium,medium,,
2726,Anizs,14.33,female,Unknown Mix,black,medium,medium,yes,
2727,Fityisz,10.33,male,Unknown Mix,brown,short,medium,,
2728,Zsomi,11.75,female,Unknown Mix,golden,short,medium,yes,
2729,Csabi,18.33,male,Unknown Mix,apricot,short,large,yes,
2730,Joda,11.67,female,Unknown Mix,black,short,large,yes,
2731,Centi,10.33,female,Unknown Mix,black and white,short,medium,yes,
2732,Sari,10.33,female,Unknown Mix,striped,short,medium,yes,yes
2733,Fodor,9.83,female,Unknown Mix,spotty,short,medium,no,yes
2734,Manci,11.33,female,Unknown Mix,golden,short,medium,yes,
2735,Labanc,12.33,male,German Shepherd Dog Mix,black and tan,short,large,no,
2736,Majres,12.33,female,Unknown Mix,apricot,short,medium,yes,
2737,Vacak,13.33,male,Dachshund Mix,brown,short,medium,no,
2738,Ozgida,17.33,female,Unknown Mix,brown,short,medium,yes,
2739,Gombike,16.33,male,German Pointer Mix,apricot,short,medium,no,
2740,Piri,14.92,female,German Shepherd Dog Mix,black and white,wirehaired,medium,,
2741,Bobi,10.58,male,Unknown Mix,brown and white,short,medium,yes,yes
2742,Pulika,16.58,male,Puli,black,medium,medium,,
2743,Bendeguz,10.0,male,Unknown Mix,black,wirehaired,medium,no,yes
2744,Meli,10.33,female,Unknown Mix,black,short,small,no,yes
2745,Casper,10.25,male,Unknown Mix,spotty,medium,large,no,
2746,Steffi,9.75,female,Dachshund Mix,black and brown,medium,medium,no,yes
2747,Muveszno,11.33,female,"Puli, Pumi Mix",black,medium,medium,no,yes
2748,Tapi,15.5,male,Komondor,white,long,large,yes,yes
2749,Barni,10.58,male,Vizsla Mix,brown,medium,medium,,yes
2750,Dolli,12.75,female,German Shepherd Dog Mix,black and tan,short,large,,
2751,Dagi,14.33,male,Unknown Mix,black,medium,medium,no,yes
2752,Sonja,11.33,female,Unknown Mix,striped,short,small,yes,yes
2753,Szuzi,14.75,female,Rottweiler Mix,black and tan,short,medium,yes,
2754,Nudli,16.5,male,Russian Laikas Mix,saddle back,medium,large,no,yes
2755,Botond,11.42,male,Unknown Mix,white,medium,large,no,
2756,Samu,10.42,male,Unknown Mix,wild boar,wirehaired,medium,no,
2757,Nozzi,10.17,male,Scotch Collie Mix,saddle back,short,medium,yes,yes
2758,Blacky,10.83,male,Unknown Mix,black,short,small,yes,yes
2759,Nomad,16.92,male,German Shepherd Dog Mix,sable,medium,medium,no,yes
2760,Ocsike,12.58,male,German Shepherd Dog Mix,sable,long,medium,,
2761,Kolli,11.67,male,Collie Mix,tricolor,long,small,,
2762,Dale,11.67,male,Bernese Mountain Dog Mix,black and brown,long,medium,,yes
2763,Fleki,10.08,female,Unknown Mix,gray,short,medium,no,yes
2764,Szatyor,13.5,male,Unknown Mix,brown,short,medium,no,
2765,Pajti,10.83,female,Unknown Mix,white,short,large,yes,no
2766,Capa,11.92,male,Unknown Mix,black and brown,wirehaired,medium,no,
2767,Frici,11.92,male,Hound Mix,black and tan,short,medium,yes,
2768,Ozgida,17.92,female,Unknown Mix,brown,short,medium,yes,
2769,Balu,17.58,male,Unknown Mix,wild boar,wirehaired,large,no,
2770,Kicsi,11.92,female,Unknown Mix,brown,medium,medium,yes,
2771,Borzas,10.75,male,Puli Mix,gray,long,medium,,
2772,Peti,10.92,male,Hound Mix,brown,short,medium,,yes
2773,Picur,11.92,female,Dachshund Mix,black,short,small,yes,
2774,Rokko,11.5,male,Unknown Mix,wild boar,medium,medium,no,no
2775,Marcipan,10.67,male,Unknown Mix,saddle back,long,large,,
2776,Kocka,11.92,female,Unknown Mix,spotty,short,medium,yes,
2777,Kicsikek,9.83,male,German Shepherd Dog Mix,apricot,short,medium,,
2778,Schwarzi,17.58,male,Unknown Mix,black and tan,short,medium,no,
2779,Kira,10.92,female,Unknown Mix,striped,short,large,yes,
2780,Gombi,16.92,male,German Pointer,dotted,short,medium,no,
2781,Toto,17.92,male,Mudi Mix,black,medium,medium,no,
2782,Dorka,11.17,female,Unknown Mix,black,short,medium,no,
2783,Bundas,13.92,male,Rottweiler Mix,black and brown,medium,large,no,
2784,Cipoke,11.75,female,Mudi Mix,gray,short,medium,no,
2785,Szuzi,11.33,female,German Shepherd Dog Mix,apricot,short,medium,,yes
2786,Maca,17.92,female,Dachshund Mix,spotty,short,small,no,
2787,Joda,11.67,female,Unknown Mix,striped,short,medium,yes,
2788,Sacika,17.92,female,Unknown Mix,striped,short,large,no,
2789,Abigel,12.75,female,Puli Mix,black,medium,medium,no,
2790,Tata,19.92,male,Unknown Mix,black,short,small,no,
2791,Bundas,12.92,male,Unknown Mix,spotty,medium,medium,no,
2792,Manci,11.75,female,Unknown Mix,yellow-brown,short,medium,yes,yes
2793,Csabi,18.5,male,Unknown Mix,gray and white,short,large,yes,
2794,Samu,14.75,male,Dachshund Mix,red,short,medium,no,
2795,Picur,12.67,male,Unknown Mix,white,short,medium,,
2796,Gomboc,11.75,male,Unknown Mix,spotty,medium,medium,no,
2797,Potyi,11.33,male,Unknown Mix,black and white,short,medium,no,
2798,Dolly Es Ledi,10.5,female,Hound Mix,black and brown,short,medium,no,
2799,Jagd,12.67,male,Jagd Terrier,black and tan,wirehaired,small,,yes
2800,Gesztenye,13.92,male,Staffordshire Terrier Mix,saddle back,short,large,yes,yes
2801,Indi,11.92,male,German Shepherd Dog Mix,black,medium,large,yes,yes
2802,Farkas,11.83,male,"German Shepherd Dog, Labrador Retriever Mix",black,medium,large,yes,
2803,Jessica,11.08,female,"Great Dane, Staffordshire Terrier Mix",yellow-brown,short,medium,yes,
2804,Torposok,9.83,female,German Shepherd Dog Mix,black and brown,medium,medium,,
2805,Dido,12.0,male,Dachshund Mix,black and tan,short,medium,,
2806,Kobold,12.92,male,Hound Mix,brown,short,large,yes,
2807,Gorni,19.17,male,Unknown Mix,saddle back,wirehaired,medium,yes,yes
2808,Szaffi,14.33,female,Unknown Mix,gray and white,short,medium,yes,
2809,Barnus,13.92,male,Unknown Mix,yellow-brown,short,large,yes,yes
2810,Leo,14.92,male,German Shepherd Dog Mix,black and tan,short,large,no,yes
2811,Lujza,11.92,female,Unknown Mix,yellow-brown,short,medium,yes,
2812,Luszi,11.92,female,Unknown Mix,black and brown,short,medium,yes,
2813,Baba,12.92,female,Unknown Mix,brown and white,short,large,yes,
2814,Cooper,13.92,male,German Shepherd Dog Mix,saddle back,short,large,yes,yes
2815,Janka,10.0,female,German Shepherd Dog Mix,brown,medium,medium,,yes
2816,Bekasi  Bagira,10.17,male,German Shepherd Dog Mix,tricolor,short,medium,no,yes
2817,Alfa,10.67,male,Unknown Mix,saddle back,short,large,yes,
2818,Robi,16.92,male,Unknown Mix,black and brown,short,large,yes,yes
2819,Zara,10.25,female,German Shepherd Dog Mix,black and tan,short,medium,yes,yes
2820,Kedves,14.92,male,Unknown Mix,black and brown,short,large,yes,yes
2821,Barni,16.42,male,Unknown Mix,black and brown,short,medium,no,yes
2822,Szuzi,13.92,female,Hound Mix,black and tan,short,large,yes,yes
2823,Tigris,14.92,male,Staffordshire Terrier Mix,black and brown,short,medium,no,yes
2824,Kandur,12.92,male,Unknown Mix,yellow-brown,short,large,yes,
2825,Apostol,16.92,male,"German Shepherd Dog, Siberian Husky Mix",black and white,medium,medium,no,yes
2826,Black,16.17,male,German Shepherd Dog Mix,black,short,medium,no,no
2827,Cezar,12.33,male,Unknown Mix,apricot,short,medium,,
2828,Bleki,15.92,male,"Hungarian Vizsla, Labrador Retriever Mix",black and brown,short,medium,yes,yes
2829,Burma,12.42,male,"German Shepherd Dog, Labrador Retriever Mix",black,short,medium,yes,
2830,Panna,11.25,female,Schnauzer Mix,black,wirehaired,small,yes,yes
2831,Ricsi,11.5,male,Belgian Sheepdog Mix,black and brown,medium,large,yes,
2832,Buck,19.0,male,Dachshund Mix,brown,medium,small,,
2833,Atos,12.25,male,German Pointer Mix,black and white,wirehaired,medium,,yes
2834,Bacsi,21.92,male,German Shepherd Dog Mix,black and brown,short,medium,no,no
2835,Lupo,12.92,male,Labrador Retriever Mix,black,short,large,yes,yes
2836,Janka,12.92,female,Hound Mix,black and brown,short,medium,yes,
2837,Alfonz,12.92,male,Unknown Mix,red,short,medium,no,
2838,Dome,15.92,male,German Shepherd Dog,sable,medium,large,,
2839,Richard,14.5,male,German Shepherd Dog Mix,black,short,medium,no,
2840,Tila,11.75,male,Unknown Mix,black,short,medium,yes,yes
2841,Ludmilla,12.67,female,Great Dane Mix,spotty,short,large,yes,yes
2842,Kicsi,12.92,female,German Pointer Mix,gray and black,short,medium,yes,
2843,Natacsi,13.92,male,"Dachshund, Setter Mix",black and tan,medium,small,no,yes
2844,Mamka,13.92,female,Unknown Mix,black,short,large,yes,yes
2845,Toki,12.92,male,Unknown Mix,black and tan,short,medium,no,
2846,Bubo,13.08,male,"German Shepherd Dog, Siberian Husky Mix",black and brown,medium,medium,yes,yes
2847,Bandita,18.83,male,Unknown Mix,black and tan,long,large,,yes
2848,Kavics,12.92,male,"Giant Schnauzer, Pumi Mix",gray and black,short,medium,no,
2849,Tango,14.92,male,German Pointer Mix,black,short,medium,,
2850,Bogyo,14.5,male,Staffordshire Terrier Mix,yellow-brown,short,medium,yes,
2851,Feri,15.92,male,German Pointer Mix,spotty,short,medium,no,
2852,L I N A,14.92,female,German Shepherd Dog,saddle back,short,medium,yes,yes
2853,Morgo,18.83,male,Unknown Mix,yellow-brown,short,medium,yes,
2854,Csillag,12.5,male,Unknown Mix,black and white,short,medium,,
2855,Dadus,12.0,female,Unknown Mix,yellow-brown,short,medium,no,yes
2856,Cola,13.33,female,"Caucasian Ovtcharka, Rottweiler Mix",saddle back,medium,large,yes,yes
2857,Berci,15.5,male,Staffordshire Terrier Mix,black,short,medium,no,
2858,Mikrobi,13.67,male,Unknown Mix,black and white,short,medium,,
2859,Dukat,11.5,male,"Pointer, Setter Mix",dotted,short,medium,no,
2860,Pajti,13.92,female,Unknown Mix,black and brown,medium,medium,yes,yes
2861,Zsanett,15.92,female,Unknown Mix,black,medium,medium,,
2862,Bubu,20.0,male,Unknown Mix,black and brown,short,medium,no,
2863,Szendy,14.92,female,Unknown Mix,black,short,medium,yes,
2864,Tucsok,17.42,female,Unknown Mix,tricolor,short,medium,yes,
2865,Baro,15.42,male,Unknown Mix,black,short,medium,no,
2866,Labi Es Dobi,14.92,female,Unknown Mix,brown,short,medium,,
2867,Fonok,16.33,male,German Shepherd Dog Mix,black and tan,short,medium,no,
2868,Pancsi,12.83,female,Unknown Mix,black and brown,short,medium,yes,
2869,Saba,19.5,female,Labrador Retriever Mix,black,medium,medium,yes,no
2870,Pongo,12.58,male,Dalmatian Mix,black and white,short,medium,yes,no
2871,Bobe,17.33,female,Unknown Mix,black and tan,short,medium,yes,
2872,Sajo,19.33,male,Schnauzer Mix,gray and white,long,large,no,
2873,Szemi,16.92,female,Unknown Mix,sable,medium,medium,,
2874,Bakfitty,12.92,male,German Shepherd Dog Mix,black and tan,medium,medium,yes,
2875,Vadoc,12.75,female,Hound Mix,brown and white,short,large,yes,
2876,Bojtar,13.92,male,Unknown Mix,black,medium,medium,no,
2877,Maszat,17.42,male,German Shepherd Dog Mix,black and tan,short,large,no,
2878,Cezar,19.92,male,"Fox Terrier, German Shepherd Dog Mix",black,medium,medium,yes,
2879,Rudi,19.92,male,Unknown Mix,black and white,short,medium,no,yes
2880,Horbi,17.42,male,Unknown Mix,tricolor,short,medium,no,
2881,Szamoca,13.75,male,German Shepherd Dog Mix,wild boar,short,large,yes,
2882,Hamvas,13.92,male,Puli Mix,white,short,small,yes,
2883,Tupir,13.17,female,Unknown Mix,black and brown,medium,medium,,
2884,Trampli,13.92,male,Unknown Mix,saddle back,short,medium,no,yes
